tenderId;CustomerId;Заказчик;predmet torgov;NMCK;vid torgov;oos num;website;oos date;oos end date;Дата рассмотрения 1 частей АЗ\ РиО конкурс?;Дата проведения Аукциона \ предвар отбора конкурс ОУ;Дата рассмотрения 2 части заявок;кол-во поданных заявок эл\ бум;кол-во отозваных заяок  опоздавших;УРЗ отклоненные;Участники конкурса;Winner;contract price;tender result;reason close;FAS;FIO;customer type
66579330;13047;государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 19»;Открытый аукцион в электронной форме на право заключения государственного контракта на приобретение лекарственных средств;988861.00000;Электронный аукцион;0348200037715000004;zakupki.gov.ru;2015-03-24 12:18:51.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество  ""Парма Медикал""";988861.00000;Электронный аукцион;NULL;NULL;Сапогова Наталья Петровна;Заказчик
66580477;13090;Государственное казенное учреждение здравоохранения Московской области «Королёвский детский психоневрологический санаторий» ;Средства лекарственные;652906.09000;Электронный аукцион;0348200028115000008;zakupki.gov.ru;2015-03-30 07:45:01.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество  ""Парма Медикал""";469735.00000;Электронный аукцион;NULL;NULL;Маликова Светлана Михайловна;Заказчик
66584111;21157;Ногинское управление социальной защиты населения ;"Поставка почтовых карточек с литерой ""В"" и маркированных конвертов с литерой ""А""";51039.00000;Электронный аукцион;0148200003015000003;zakupki.gov.ru;2015-04-13 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ФГУП ""Почта России"" в лице филиала УФПС Московской области""";51039.00000;Электронный аукцион;NULL;NULL;Тепикина Ирина Валентиновна;Заказчик
66577724;21238;Серпуховское районное управление социальной защиты населения ;"Приобретение лицензионного права на программное обеспечение для ЭВМ ""Контур-Экстерн"" и абонентское обслуживание в системе электронного документооборота по тарифному плану ""Оптимальный""";14750.00000;Электронный аукцион;0348200024115000002;zakupki.gov.ru;2015-04-10 13:00:53.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""Производственная фирма ""СКБ Контур""";14750.00000;Электронный аукцион;NULL;NULL;Татьяна Алексеевна Акатова;Заказчик
66577513;21283;Шаховское управление социальной защиты населения ;Услуги на подключение и  абоненсткое обслуживание программного комплекса электронного документооборота;17150.00000;Электронный аукцион;0348200050215000002;zakupki.gov.ru;2015-04-02 11:03:09.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""Производственная фирма ""СКБ Контур""";17150.00000;Электронный аукцион;NULL;NULL;Надежда Николаевна Арсюткина;Заказчик
66577010;21282;ГБСУСО МО Коробовский психоневрологический интернат;Поставка медикаментов (нейролептики);368445.75000;Электронный аукцион;0348200037215000013;zakupki.gov.ru;2015-04-06 17:45:08.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество  ""Парма Медикал""";368445.75000;Электронный аукцион;NULL;NULL;Лидия Дмитриевна Думан;Заказчик
66577415;13031;Государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 12»;Лекарственные препараты, влияющие на сердечнно-сосудистую систему;649815.07000;Электронный аукцион;0348200032315000013;zakupki.gov.ru;2015-03-27 16:18:36.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ЗАО""ПрофитМед""";323501.84000;Электронный аукцион;NULL;NULL;Исаков Анатолий Николаевич;Заказчик
66578689;21096;"Государственное казенное учреждение социального обслуживания Московской области ""Коломенский городской социально-реабилитационный центр для несовершеннолетних""";поставка продуктов питания;656718.75000;Электронный аукцион;0348200023315000005;zakupki.gov.ru;2015-03-24 09:46:56.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ООО ""Леон""";653435.16000;Электронный аукцион;NULL;NULL;Хрулева Мария Александровна;Заказчик
66584155;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Карбамазепин для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки;866800.00000;Электронный аукцион;0148200003915000259;zakupki.gov.ru;2015-04-17 14:31:48.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «М-Техфарм»;866800.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66582720;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Ривастигмин для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки ;657817.00000;Электронный аукцион;0148200003915000223;zakupki.gov.ru;2015-04-13 12:17:22.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью ИРВИН 2;657817.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66577121;13000;Министерство здравоохранения Московской области;закупка лекарственного препарата Пирибедил для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки ;3226300.00000;Электронный аукцион;0148200003915000156;zakupki.gov.ru;2015-03-16 18:15:59.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью ИРВИН 2;3210168.50000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66577120;13000;Министерство здравоохранения Московской области;закупка лекарственного препарата Пирибедил для обеспечения отдельных категорий граждан, имеющих группу инвалидности;3226300.00000;Электронный аукцион;0148200003915000165;zakupki.gov.ru;2015-03-16 19:00:04.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью ИРВИН 2;3210168.50000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66577122;13000;Министерство здравоохранения Московской области;Закупка индивидуальных диагностических средств самоконтроля для обеспечения больных сахарным диабетом;4007749.85000;Электронный аукцион;0148200003915000237;zakupki.gov.ru;2015-04-13 17:01:13.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью ИРВИН 2;4007749.85000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66580511;13001;Государственное бюджетное учреждение здравоохранения Московской области «Московский областной научно-исследовательский клинический институт им. М.Ф.Владимирского»;Поставка лекарственных препаратов (МНН Ботулинический токсин типа A-гемагглютинин комплекс);1440498.00000;Электронный аукцион;0348200027015000136;zakupki.gov.ru;2015-04-16 17:03:10.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью ИРВИН 2;1440498.00000;Электронный аукцион;NULL;NULL;Жолкина Людмила Сергеевна;Заказчик
66583139;13004;"Государственное бюджетное учреждение здравоохранения Московской области ""Психоневрологическая больница для детей с поражением ЦНС с нарушением психики""";стирка белья;350000.00000;Электронный аукцион;0348200078515000012;zakupki.gov.ru;2015-04-14 14:29:58.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ОАО ""Северное сияние+""";348250.00000;Электронный аукцион;NULL;NULL;Вера Геннадьевна Чугунова;Заказчик
66578834;21188;Павлово-Посадское управление социальной защиты населения ;Техническое обслуживание комплекса технических средств охраны;82620.00000;Электронный аукцион;0348200060715000007;zakupki.gov.ru;2015-04-03 17:00:56.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «ЧОП Порядок»;33606.90000;Электронный аукцион;NULL;NULL;Татьяна Анатольевна Фролова;Заказчик
66584145;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Дарунавир для профилактики и лечения ВИЧ-инфекции, оппортунистических, СПИД-ассоциированных и сопутствующих заболеваний;6719122.00000;Электронный аукцион;0148200003915000221;zakupki.gov.ru;2015-04-10 11:05:20.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Открытое акционерное общество ""Фармстандарт""";6719122.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66580781;18006;"Государственное бюджетное учреждение культуры Московской области ""Звенигородский историко-архитектурный и художествтенный музей""";Работы по техническому обслуживанию систем охранной и тревожной сигнализации, систем телевизионного наблюдения, систем контроля доступа ;451404.00000;Электронный аукцион;0348200080315000004;zakupki.gov.ru;2015-04-07 12:00:01.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;АйТи Монтаж;451404.00000;Электронный аукцион;NULL;NULL;Татьяна Сергеевна Богачева;Заказчик
66580782;18006;"Государственное бюджетное учреждение культуры Московской области ""Звенигородский историко-архитектурный и художествтенный музей""";Работы по техническому обслуживанию систем пожарной сигнализации и систем оповещения о пожаре;191568.00000;Электронный аукцион;0348200080315000005;zakupki.gov.ru;2015-04-07 12:16:49.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;АйТи Монтаж;191568.00000;Электронный аукцион;NULL;NULL;Татьяна Сергеевна Богачева;Заказчик
66578395;14051;Государственное бюджетное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей, Орехово-Зуевский детский дом Московской области;Закупка продуктов питания (бакалея и прочие) среди СМП и СОНО;615744.03000;Электронный аукцион;0348200022015000008;zakupki.gov.ru;2015-04-01 15:34:34.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Кристина;615744.03000;Электронный аукцион;NULL;NULL;Садков Сергей Игоревич;Заказчик
66578392;14051;Государственное бюджетное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей, Орехово-Зуевский детский дом Московской области;Закупка продуктов питания (Мясо, рыба, яйцо) среди СМП и СОНО;499838.94000;Электронный аукцион;0348200022015000005;zakupki.gov.ru;2015-04-01 14:01:27.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Кристина;499838.94000;Электронный аукцион;NULL;NULL;Садков Сергей Игоревич;Заказчик
66578393;14051;Государственное бюджетное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей, Орехово-Зуевский детский дом Московской области;Закупка продуктов питания (овощи и фрукты) среди СМП и СОНО;631378.67000;Электронный аукцион;0348200022015000006;zakupki.gov.ru;2015-04-01 15:04:14.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Кристина;631378.67000;Электронный аукцион;NULL;NULL;Садков Сергей Игоревич;Заказчик
66580397;21207;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ПУШКИНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";Закупка дизельного топлива;83500.00000;Электронный аукцион;0348200018815000006;zakupki.gov.ru;2015-04-07 15:45:34.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ООО ""Фирма ""ПЛЮС-Х""";77237.50000;Электронный аукцион;NULL;NULL;Смолина Ольга Юрьевна;Заказчик
66581129;13058;Государственное бюджетное учреждение здравоохранения Московской области «Балашихинский противотуберкулёзный диспансер»;Оказание услуг по вывозу бытовых отходов;51767.00000;Электронный аукцион;0348200051215000008;zakupki.gov.ru;2015-03-31 14:16:21.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ООО ""Городская служба благоустройства""";51767.00000;Электронный аукцион;NULL;NULL;Юлия Павловна Панфилова;Заказчик
66585334;20039;Государственное бюджетное учреждение Московской области «Центр паралимпийских, сурдлимпийских и неолимпийских видов спорта»;"Услуги по обновлению ""Консультант+""";174805.16000;Электронный аукцион;0348200065915000017;zakupki.gov.ru;2015-04-16 16:33:18.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество Агентство правовой информации ""Воробьевы горы""";174805.16000;Электронный аукцион;NULL;NULL;Пудеева Юлия Александровна;Заказчик
66577898;21001;Балашихинское управление социальной защиты населения Министерства социальной защиты Московской области;Оказание услуг по уборке прилегающей территории к зданию БУСЗН (для СМП и СОНО);199222.22000;Электронный аукцион;0348200062315000009;zakupki.gov.ru;2015-04-01 16:00:29.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Назаров Александр Александрович;199222.22000;Электронный аукцион;NULL;NULL;Лариса Вячеславовна Соколова;Заказчик
66577897;21001;Балашихинское управление социальной защиты населения Министерства социальной защиты Московской области;Оказание услуг по техническому обслуживанию помещений БУСЗН (для СМП и СОНО);190666.66000;Электронный аукцион;0348200062315000008;zakupki.gov.ru;2015-04-01 14:33:45.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Назаров Александр Александрович;190666.66000;Электронный аукцион;NULL;NULL;Лариса Вячеславовна Соколова;Заказчик
66577896;21001;Балашихинское управление социальной защиты населения Министерства социальной защиты Московской области;Оказание услуг по уборке помещений(для СМП и СОНО);336777.77000;Электронный аукцион;0348200062315000007;zakupki.gov.ru;2015-04-01 13:04:02.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Назаров Александр Александрович;321622.76000;Электронный аукцион;NULL;NULL;Лариса Вячеславовна Соколова;Заказчик
66584002;13018;"Государственное казенное учреждение здравоохранения Московской области ""Центр по профилактике и борьбе со СПИД и инфекционными заболеваниями""";Техническое обслуживание и ремонт лабораторного оборудования;400000.00000;Электронный аукцион;0348200076915000025;zakupki.gov.ru;2015-04-14 15:08:01.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ЗАО 'БиоХимМак';400000.00000;Электронный аукцион;NULL;NULL;Елена Александровна Калинкина;Заказчик
66580691;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Поставка расходных материалов для нужд государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";474937.35000;Электронный аукцион;0348200066615000015;zakupki.gov.ru;2015-03-30 15:19:14.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Лабсервис""";224625.31000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66579681;21182;Орехово-Зуевское районное управление социальной защиты населения ;поставка посуды из фарфора;98220.00000;Электронный аукцион;0348200045515000002;zakupki.gov.ru;2015-04-02 15:30:48.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Производственный кооператив ""Дулевский фарфор""";98220.00000;Электронный аукцион;NULL;NULL;Валерий Константинович Гущин ;Заказчик
66579650;21178;Орехово-Зуевское городское управление социальной защиты населения;Приобретение продукции из фарфора;180420.00000;Электронный аукцион;0348200045615000012;zakupki.gov.ru;2015-04-02 16:45:58.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Производственный кооператив ""Дулевский фарфор""";179517.00000;Электронный аукцион;NULL;NULL;Максимова Ираида Алексеевна;Заказчик
66578891;11000;Министерство имущественных отношений Московской области;Выполнение кадастровых работ по подготовке документов, необходимых для государственного кадастрового учёта, и обеспечение проведения кадастровых процедур в отношении земельного участка, расположенного по адресу: Московская область, г. Фрязино, Окружной проезд, д. 2, площадью 2,5573 га (для субъектов малого предпринимательства);139515.00000;Электронный аукцион;0148200000115000043;zakupki.gov.ru;2015-04-07 12:30:16.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Котов  Евгений  Игоревич;37978.51000;Электронный аукцион;NULL;NULL;Виктория Игоревна Капитанова;Заказчик
66578895;11000;Министерство имущественных отношений Московской области;Выполнение кадастровых работ по подготовке документов, необходимых для государственного кадастрового учёта, и обеспечение проведения кадастровых процедур в отношении земельного участка, расположенного по адресу: Московская область, Сергиево-Посадский район, площадью 4,9 га (для субъектов малого предпринимательства);267323.00000;Электронный аукцион;0148200000115000047;zakupki.gov.ru;2015-04-07 13:30:13.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Котов  Евгений  Игоревич;57418.90000;Электронный аукцион;NULL;NULL;Виктория Игоревна Капитанова;Заказчик
66578878;11000;Министерство имущественных отношений Московской области;Выполнение кадастровых работ по подготовке документов, необходимых для государственного кадастрового учёта, и обеспечение проведения кадастровых процедур в отношении земельного участка, расположенного по адресу: Московская область, Олимпийский проспект, владение 43 А, строение 1, площадью 0,2235 га (для субъектов малого предпринимательства);147520.00000;Электронный аукцион;0148200000115000030;zakupki.gov.ru;2015-04-02 12:47:44.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Котов  Евгений  Игоревич;27787.20000;Электронный аукцион;NULL;NULL;Виктория Игоревна Капитанова;Заказчик
66578877;11000;Министерство имущественных отношений Московской области;Выполнение кадастровых работ по подготовке документов, необходимых для государственного кадастрового учёта, и обеспечение проведения кадастровых процедур в отношении земельного участка, расположенного по адресу: Московская область, Сергиево-Посадский  район, площадью 1,81 га (для субъектов малого предпринимательства);147520.00000;Электронный аукцион;0148200000115000031;zakupki.gov.ru;2015-04-02 13:01:46.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Котов  Евгений  Игоревич;38262.40000;Электронный аукцион;NULL;NULL;Виктория Игоревна Капитанова;Заказчик
66578908;11000;Министерство имущественных отношений Московской области;Выполнение кадастровых работ по подготовке документов, необходимых для государственного кадастрового учёта, и обеспечение проведения кадастровых процедур в отношении земельного участка, расположенного по адресу: Московская область, Сергиево-Посадский район, д. Жучки, д.71, площадью 1,6 га  (для субъектов малого предпринимательства);122225.00000;Электронный аукцион;0148200000115000067;zakupki.gov.ru;2015-04-14 18:15:24.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Котов  Евгений  Игоревич;41055.59000;Электронный аукцион;NULL;NULL;Виктория Игоревна Капитанова;Заказчик
66583429;13016;"Государственное казенное учреждение здравоохранения Московской области ""Территориальный центр медицины катастроф""";"Ремонт и техническое обслуживание автотранспортных средств ГКУЗ МО ""Территориальный центр медицины катастроф""";1296120.00000;Электронный аукцион;0348200077515000025;zakupki.gov.ru;2015-04-08 13:03:12.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""Авилон Автомобильная Группа""";1289639.40000;Электронный аукцион;NULL;NULL;Казакова Татьяна Александровна;Заказчик
66581117;13012;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной клинический кожно-венерологический диспансер""";Закупка реагентов для лабораторной диагностики;863000.00000;Электронный аукцион;0348200080915000003;zakupki.gov.ru;2015-04-13 15:03:06.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ЗАО 'ЭКОлаб';863000.00000;Электронный аукцион;NULL;NULL;Георгий Георгиевич Шегай;Заказчик
66579261;30034;Государственное казенное учреждение Московской области Подольский центр занятости населения;"Электронный аукцион на право заключения государственного контракта на оказание услуг по профессиональному обучению и дополнительному профессиональному образованию безработных граждан по программам: автомотизация складского учета (1С:Управление торговлей); автоматизация бухгалтерского учета (1С:Бухгалтерия); автоматизация бухгалтерского и кадрового учета (1С:Зарплата и управление персоналом)";289191.75000;Электронный аукцион;0348200038215000012;zakupki.gov.ru;2015-03-25 10:32:38.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"АНО ""Подольский ЦДО""";286298.25000;Электронный аукцион;NULL;NULL;Глухова Елена Николаевна;Заказчик
66578883;11000;Министерство имущественных отношений Московской области;Выполнение кадастровых работ по подготовке документов, необходимых для государственного кадастрового учёта, и обеспечение проведения кадастровых процедур в отношении земельного участка, расположенного по адресу:Московская область, Сергиево-Посадский  район, с.Шеметово, ул.Центральная, д.43, площадью 1,03 га (для субъектов малого предпринимательства);147520.00000;Электронный аукцион;0148200000115000039;zakupki.gov.ru;2015-04-06 11:03:22.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Контур - З;29058.83000;Электронный аукцион;NULL;NULL;Виктория Игоревна Капитанова;Заказчик
66583241;13030;государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 9»;Приобретение неисключительных прав на программный продукт «Парус-Бюджет» и на услуги в области информационных технологий.;341450.00000;Электронный аукцион;0348200017015000013;zakupki.gov.ru;2015-04-08 11:32:55.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""НОВИНТЕХ""";334750.00000;Электронный аукцион;NULL;NULL;Михаил Иванович Шеладев;Заказчик
66584594;30014;Государственное казенное учреждение Московской области Каширский центр занятости населения;Предоставление образовательных услуг по профессиональному обучению и дополнительному профессиональному образованию безработных граждан;134425.00000;Электронный аукцион;0348200039615000009;zakupki.gov.ru;2015-04-14 14:16:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Муниципальное автономное образовательное учреждение дополнительного образования детей ""Каширский центр дополнительного образования для детей""";134425.00000;Электронный аукцион;NULL;NULL;Мартыновская Наталия Александровна;Заказчик
66584593;30014;Государственное казенное учреждение Московской области Каширский центр занятости населения;Предоставление образовательных услуг по профессиональному обучению и дополнительному профессиональному образованию безработных граждан;115000.00000;Электронный аукцион;0348200039615000010;zakupki.gov.ru;2015-04-14 14:15:56.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Муниципальное автономное образовательное учреждение дополнительного образования детей ""Каширский центр дополнительного образования для детей""";115000.00000;Электронный аукцион;NULL;NULL;Мартыновская Наталия Александровна;Заказчик
66578013;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Оказание услуг по транспортировке и обезвреживанию медицинских отходов класса ""Б"" и ""В"" для нужд государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";131133.10000;Электронный аукцион;0348200066615000012;zakupki.gov.ru;2015-03-18 15:45:40.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""КЛИН Сервис""";130477.43000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66577996;13037;Государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 24»;Сопровождение СПС Консультатнт плюс;311378.35000;Электронный аукцион;0348200005815000001;zakupki.gov.ru;2015-03-25 09:00:40.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ЗАО ""ТЛС-ГРУП""""";311378.35000;Электронный аукцион;NULL;NULL;Дмитрий Иванович Кисель;Заказчик
66580508;13001;Государственное бюджетное учреждение здравоохранения Московской области «Московский областной научно-исследовательский клинический институт им. М.Ф.Владимирского»;Поставка лекарственных препаратов ;2016400.62000;Электронный аукцион;0348200027015000127;zakupki.gov.ru;2015-04-03 17:45:27.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Закрытое акционерное общество «Мединторг»;2016400.62000;Электронный аукцион;NULL;NULL;Жолкина Людмила Сергеевна;Заказчик
66582429;13082;Государственное бюджетное учреждение здравоохранения Московской области «Истринский противотуберкулёзный диспансер»;циклосерин;209059.40000;Электронный аукцион;0348300293515000023;zakupki.gov.ru;2015-04-07 12:02:24.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью 'Профарм';209059.40000;Электронный аукцион;NULL;NULL;Ольга Викторовна Горюнова;Заказчик
66580571;13001;Государственное бюджетное учреждение здравоохранения Московской области «Московский областной научно-исследовательский клинический институт им. М.Ф.Владимирского»;Поставка расходных материалов для клинических отделений;2502107.70000;Электронный аукцион;0348200027015000118;zakupki.gov.ru;2015-04-01 11:18:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Коновалова Ольга Михайловна;2439555.00000;Электронный аукцион;NULL;NULL;Каширина Елена Петровна;Заказчик
66582539;13030;государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 9»;Поставка лекарственных средств для нужд ГБУЗ МО «ПБ № 9» на 2015 г.;18945.00000;Электронный аукцион;0348200017015000006;zakupki.gov.ru;2015-04-06 10:34:33.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ЗАО ""АНСИмед""";18945.00000;Электронный аукцион;NULL;NULL;Михаил Иванович Шеладев;Заказчик
66582540;13030;государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 9»;Поставка лекарственных средств для нужд ГБУЗ МО «ПБ № 9» на 2015 г.;48565.55000;Электронный аукцион;0348200017015000007;zakupki.gov.ru;2015-04-06 10:37:14.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ЗАО ""АНСИмед""";48565.55000;Электронный аукцион;NULL;NULL;Михаил Иванович Шеладев;Заказчик
66582541;13030;государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 9»;Поставка лекарственных средств для нужд ГБУЗ МО «ПБ № 9» на 2015 г.;20229.30000;Электронный аукцион;0348200017015000009;zakupki.gov.ru;2015-04-06 11:01:30.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ЗАО ""АНСИмед""";20229.30000;Электронный аукцион;NULL;NULL;Михаил Иванович Шеладев;Заказчик
66582543;13030;государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 9»;Поставка лекарственных средств для нужд ГБУЗ МО «ПБ № 9» на 2015 г.;2174151.89000;Электронный аукцион;0348200017015000011;zakupki.gov.ru;2015-04-06 11:20:56.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ЗАО ""АНСИмед""";2174151.89000;Электронный аукцион;NULL;NULL;Михаил Иванович Шеладев;Заказчик
66582544;13030;государственное бюджетное учреждение здравоохранения Московской области «Психиатрическая больница № 9»;Поставка лекарственных средств для нужд ГБУЗ МО «ПБ № 9» на 2015 г.;5709.60000;Электронный аукцион;0348200017015000012;zakupki.gov.ru;2015-04-06 11:30:02.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ЗАО ""АНСИмед""";5709.60000;Электронный аукцион;NULL;NULL;Михаил Иванович Шеладев;Заказчик
66577698;20014;"государственное бюджетное учреждение дополнительного образования Московской области ""Специализированная детско-юношеская спортивная школа олимпийского резерва по летним видам спорта""";Поставка спортивного оборудования, инвентаря и экипировки для парусного спорта;475000.00000;Электронный аукцион;0348200077015000024;zakupki.gov.ru;2015-03-30 14:46:05.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Внештрейдсервис""";470250.00000;Электронный аукцион;NULL;NULL;Сергей Сергеевич Волобуев;Заказчик
66575655;1100378;Государственное казенное учреждение Московской области Ногинский центр занятости населения;Оказание услуг по проведению специальной оценки условий труда;32000.00000;Электронный аукцион;0348100024415000002;zakupki.gov.ru;2015-03-31 10:17:45.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ООО ""АЛЬФА-АТТЕСТАЦИЯ""";19740.00000;Электронный аукцион;NULL;NULL;Мотчаный Валерий Николаевич;Заказчик
66575486;13082;Государственное бюджетное учреждение здравоохранения Московской области «Истринский противотуберкулёзный диспансер»;расходные материалы для биохимической лаборатории;551760.00000;Электронный аукцион;0348300293515000017;zakupki.gov.ru;2015-03-12 13:02:47.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""НПФ ""АБРИС+""";551760.00000;Электронный аукцион;NULL;NULL;Ольга Викторовна Горюнова;Заказчик
66575645;30044;Государственное казенное учреждение Московской области Ступинский центр занятости населения;Аукцион в электронной форме на право заключения контракта на приобретение хозяйственных товаров;5000.00000;Электронный аукцион;0348200037815000005;zakupki.gov.ru;2015-03-23 16:16:25.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Команда лидеров""";5000.00000;Электронный аукцион;NULL;NULL;Андреева Елена Викторовна;Заказчик
